factor,percentile_score,translation_score,translation_value,translation_observations,translation_method,evaluation_mode,prior_signal_state,signal_state,signal_event,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,tradable,permitted_direction,position_role,long_gross_limit,short_gross_limit,mandate_id,conviction,trailing_volatility,risk_strength,allocation_status,pre_governor_target_weight,risk_governor_status,risk_estimation_observations,risk_forecast_pre_annualized,risk_forecast_post_annualized,risk_volatility_ceiling_annualized,risk_governor_scale,prior_target_weight,proposed_target_weight,target_delta,target_action,diagonal_risk_budget_share,timestamp,asset,regime,pretrade_weight,executed_weight,executed_state,trade_weight,execution_action,execution_reason,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,proposed_risk_forecast_pre_annualized,proposed_risk_forecast_post_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,proposed_runtime_risk_scale,execution_risk_repair_scale,proposed_one_way_turnover,ordinary_rebalance,risk_rebalance_override,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error,liquidity_capacity_status,liquidity_adv_observations,causal_adv_dollar_volume,reference_nav_adv_participation,asset_capacity_nav_1pct,asset_capacity_nav_5pct,portfolio_capacity_nav_1pct,portfolio_capacity_nav_5pct,capacity_binding_asset,asset_forward_return,gross_return_contribution,cost_contribution,net_return_contribution,one_way_turnover_contribution,component_variance,variance_contribution_share,portfolio_variance,portfolio_gross_return,portfolio_cost,portfolio_net_return,portfolio_traded_notional
-0.079794146226364424,0,0,-0.079794146226364424,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.012829138421708589,77.947557125727826,allocated,-0.26254692584752526,within_ceiling,60,0.09198823853896114,0.09198823853896114,0.14999999999999999,1,-0.26559230869441058,-0.26254692584752526,0.003045382846885325,resize_short,0.28901603609599685,2024-03-28,DELTA,up-calm,-0.25054941949997833,-0.25054941949997833,-1,0,hold_short,mandate_constraint_override,constraint_repaired,True,60,0.089320419395806025,0.09198823853896114,0.09198823853896114,0.089098085557577131,0.14999999999999999,1,1,0.016884898135330416,False,False,True,0.0011180718429400563,2.7755575615628914e-17,available,20,88443720.038558617,0,0,0,660201296.79344928,3301006483.967247,False,0.0033625361963027789,-0.00084248149203132645,0,-0.00084248149203132645,0,1.0066979342458681e-05,0.3195677708417905,3.1501860515973543e-05,-0.003284631166941685,2.2361436858801126e-06,-0.0032868673106275651,0.0022361436858801126
0.051587383434869537,0.80000000000000004,0.80000000000000004,0.051587383434869537,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.60000000000000009,0.013469786941580467,44.544134410013136,allocated,0.14983143514117325,within_ceiling,60,0.09198823853896114,0.09198823853896114,0.14999999999999999,1,0.14934767498963894,0.14983143514117325,0.00048376015153431262,resize_long,0.17317339748977498,2024-03-28,ECHO,up-calm,0.14561111356321804,0.14494764686100897,1,-0.00066346670220907011,resize_long,mandate_constraint_override,constraint_repaired,True,60,0.089320419395806025,0.09198823853896114,0.09198823853896114,0.089098085557577131,0.14999999999999999,1,1,0.016884898135330416,False,False,True,0.0011180718429400563,2.7755575615628914e-17,available,20,101697894.57857546,6.523898109773077e-06,1532825901.2843218,7664129506.4216099,660201296.79344928,3301006483.967247,False,-0.018671427061619172,-0.0027063794161186622,6.6346670220907007e-07,-0.0027070428828208713,0.00033173335110453506,3.7596133234862496e-06,0.11934575488263224,3.1501860515973543e-05,-0.003284631166941685,2.2361436858801126e-06,-0.0032868673106275651,0.0022361436858801126
-0.011768587282415069,0.40000000000000002,0.40000000000000002,-0.011768587282415069,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.19999999999999996,0.0080232233770808556,24.927637010745588,allocated,-0.083962534646952719,within_ceiling,60,0.09198823853896114,0.09198823853896114,0.14999999999999999,1,-0.082747748869439613,-0.083962534646952719,-0.0012147857775131055,resize_short,0.057803207219199362,2024-03-28,FOXTROT,up-calm,-0.089340613415147235,-0.089340613415147235,-1,0,hold_short,mandate_constraint_override,constraint_repaired,True,60,0.089320419395806025,0.09198823853896114,0.09198823853896114,0.089098085557577131,0.14999999999999999,1,1,0.016884898135330416,False,False,True,0.0011180718429400563,2.7755575615628914e-17,available,20,128082285.02677503,0,0,0,660201296.79344928,3301006483.967247,False,0.012570979433572216,-0.001123099013824542,0,-0.001123099013824542,0,7.4275679476433625e-07,0.023578188164083486,3.1501860515973543e-05,-0.003284631166941685,2.2361436858801126e-06,-0.0032868673106275651,0.0022361436858801126
-0.039344605115217236,0.20000000000000001,0.20000000000000001,-0.039344605115217236,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.59999999999999998,0.011770895769386844,50.973180950293511,allocated,-0.20000000000000001,within_ceiling,60,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,-0.15349053950552197,-0.20000000000000001,-0.046509460494478044,resize_short,0.20638738634511436,2024-03-29,ALPHA,up-calm,-0.14896689057815241,-0.20000000000000001,-1,-0.051033109421847606,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.087512550595343741,0.10174341783289462,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,1,0.15236518207126018,True,False,False,0,0,available,20,51810187.015511036,0.00098500145167530881,10152269.301727235,50761346.508636177,10152269.301727235,50761346.508636177,True,0.00077308998744451962,-0.00015461799748890394,5.1033109421847597e-05,-0.00020565110691075152,0.025516554710923803,5.2159897954952272e-06,0.12697687324921267,4.1078266159995948e-05,-0.015933224420845726,0.00030473036414252035,-0.016237954784988247,0.30473036414252036
0.00469132227760812,0.40000000000000002,0.40000000000000002,0.00469132227760812,6,prediction-mode-causal-percentile-v2,cross-sectional,1,0,exit_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,0.013560865742800382,0,allocated,0,within_ceiling,60,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,0.050168564858826752,0,-0.050168564858826752,close_long,0,2024-03-29,BRAVO,up-calm,0.051904696708518286,0,0,-0.051904696708518286,close_long,rebalance_threshold_met,within_ceiling,True,60,0.087512550595343741,0.10174341783289462,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,1,0.15236518207126018,True,False,False,0,0,available,20,66846342.882521011,0.00077647773191927792,12878669.392465709,64393346.962328553,10152269.301727235,50761346.508636177,False,0.001026622884468642,0,5.190469670851828e-05,-5.190469670851828e-05,0.025952348354259143,-0,-0,4.1078266159995948e-05,-0.015933224420845726,0.00030473036414252035,-0.016237954784988247,0.30473036414252036
0.056401040031851278,1,1,0.056401040031851278,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.0095789753413090747,104.39529953559091,allocated,0.29999999999999999,within_ceiling,60,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,0.29999999999999999,0.29999999999999999,0,hold_long,0.25193235798995556,2024-03-29,CHARLIE,up-calm,0.29403890452175319,0.29999999999999999,1,0.0059610954782468029,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.087512550595343741,0.10174341783289462,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,1,0.15236518207126018,True,False,False,0,0,available,20,89262732.594063073,6.6781458566318635e-05,149742162.19116125,748710810.95580637,10152269.301727235,50761346.508636177,False,0.00082995190845980282,0.00024898557253794085,5.9610954782468028e-06,0.00024302447705969404,0.0029805477391234014,1.2993153711244332e-05,0.31630238872880445,4.1078266159995948e-05,-0.015933224420845726,0.00030473036414252035,-0.016237954784988247,0.30473036414252036
-0.06917539816893685,0,0,-0.06917539816893685,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.011444867418042095,87.375411481269282,allocated,-0.29999999999999999,within_ceiling,60,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,-0.26254692584752526,-0.29999999999999999,-0.03745307415247473,resize_short,0.30100635326572617,2024-03-29,DELTA,up-calm,-0.25222035182053637,-0.29999999999999999,-1,-0.047779648179463619,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.087512550595343741,0.10174341783289462,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,1,0.15236518207126018,True,False,False,0,0,available,20,84197383.299412757,0.00056747188935260962,17622018.266681589,88110091.333407953,10152269.301727235,50761346.508636177,False,0.038979393682628816,-0.011693818104788645,4.7779648179463619e-05,-0.011741597752968107,0.023889824089731809,1.5180919481867951e-05,0.36956086273796734,4.1078266159995948e-05,-0.015933224420845726,0.00030473036414252035,-0.016237954784988247,0.30473036414252036
0.042218511849523487,0.80000000000000004,0.80000000000000004,0.042218511849523487,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.60000000000000009,0.013726359298021483,43.711517888540484,allocated,0.20000000000000001,within_ceiling,60,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,0.14983143514117325,0.20000000000000001,0.050168564858826759,resize_long,0.240673902399204,2024-03-29,ECHO,up-calm,0.14271001721527035,0.20000000000000001,1,0.057289982784729659,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.087512550595343741,0.10174341783289462,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,1,0.15236518207126018,True,False,False,0,0,available,20,101335954.83754666,0.00056534704662893022,17688250.181244116,88441250.90622057,10152269.301727235,50761346.508636177,False,-0.021668869455530593,-0.0043337738911061185,5.7289982784729655e-05,-0.0043910638738908483,0.02864499139236483,7.6882031713884384e-06,0.18715987528401556,4.1078266159995948e-05,-0.015933224420845726,0.00030473036414252035,-0.016237954784988247,0.30473036414252036
0.0052091291251712048,0.59999999999999998,0.59999999999999998,0.0052091291251712048,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,0,exit_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,0.0083249638695538433,0,allocated,0,within_ceiling,60,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,-0.083962534646952719,0,0.083962534646952719,close_short,0,2024-03-29,FOXTROT,up-calm,-0.090761831569714374,0,0,0.090761831569714374,close_short,rebalance_threshold_met,within_ceiling,True,60,0.087512550595343741,0.10174341783289462,0.10174341783289462,0.10174341783289462,0.14999999999999999,1,1,0.15236518207126018,True,False,False,0,0,available,20,130451499.50612524,0.00069575153917991359,14372947.003160151,71864735.015800744,10152269.301727235,50761346.508636177,False,-0.01478214080835405,-0,9.0761831569714381e-05,-9.0761831569714381e-05,0.045380915784857187,0,0,4.1078266159995948e-05,-0.015933224420845726,0.00030473036414252035,-0.016237954784988247,0.30473036414252036
-0.047268828453196264,0,0,-0.047268828453196264,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.011479484073499887,87.111928863464868,allocated,-0.25789306926079997,within_ceiling,60,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,-0.20000000000000001,-0.25789306926079997,-0.057893069260799956,resize_short,0.27014898600109988,2024-04-01,ALPHA,up-calm,-0.20339536194552613,-0.25789306926079997,-1,-0.054497707315273841,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.10646717419977535,0.089526570914046671,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,1,0.2687438561682578,True,False,False,0,0,available,20,52372239.621700495,0.0010405838610096914,9609989.520976115,48049947.604880571,3079489.3216006095,15397446.608003048,False,-0.010656796521585021,0.0027483139634393782,5.4497707315273833e-05,0.0026938162561241045,0.027248853657636921,9.3323352123933823e-06,0.29341814710506792,3.1805582935031061e-05,-0.0041708145433122295,0.00053748771233651563,-0.0047083022556487454,0.5374877123365156
0.014720304569494117,0.59999999999999998,0.59999999999999998,0.014720304569494117,6,prediction-mode-causal-percentile-v2,cross-sectional,0,0,stay_flat,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0,0.011337238453105098,0,allocated,0,within_ceiling,60,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,0,0,0,stay_flat,0,2024-04-01,BRAVO,up-calm,0,0,0,0,stay_flat,rebalance_threshold_met,within_ceiling,True,60,0.10646717419977535,0.089526570914046671,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,1,0.2687438561682578,True,False,False,0,0,available,20,67427867.031313613,0,0,0,3079489.3216006095,15397446.608003048,False,0.019893740171051943,0,0,0,0,-0,-0,3.1805582935031061e-05,-0.0041708145433122295,0.00053748771233651563,-0.0047083022556487454,0.5374877123365156
0.038760435263395211,1,1,0.038760435263395211,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.0091675687902777851,109.08017413084491,allocated,0.29999999999999999,within_ceiling,60,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,0.29999999999999999,0.29999999999999999,0,hold_long,0.25096706585543543,2024-04-01,CHARLIE,up-calm,0.30511037769345678,0.29999999999999999,1,-0.0051103776934567913,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.10646717419977535,0.089526570914046671,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,1,0.2687438561682578,True,False,False,0,0,available,20,78588363.926645234,6.5027154633564362e-05,153781909.36311412,768909546.81557047,3079489.3216006095,15397446.608003048,False,-0.011366495249125919,-0.0034099485747377755,5.110377693456791e-06,-0.0034150589524312323,0.0025551888467283956,1.1996346193229532e-05,0.37717737221588882,3.1805582935031061e-05,-0.0041708145433122295,0.00053748771233651563,-0.0047083022556487454,0.5374877123365156
-0.0038438106360288073,0.40000000000000002,0.40000000000000002,-0.0038438106360288073,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.19999999999999996,0.014417886008166391,13.871659124418002,allocated,-0.041066760821503505,within_ceiling,60,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,-0.29999999999999999,-0.041066760821503505,0.25893323917849648,resize_short,0.054029797200219963,2024-04-01,DELTA,up-calm,-0.31674051582662877,-0.041066760821503505,-1,0.27567375500512525,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.10646717419977535,0.089526570914046671,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,1,0.2687438561682578,True,False,False,0,0,available,20,84893438.478382587,0.0032472916628924543,3079489.3216006095,15397446.608003048,3079489.3216006095,15397446.608003048,True,0.0045542104854101595,-0.0001870266727351224,0.0002756737550051253,-0.00046270042774024771,0.13783687750256263,5.150779381009986e-08,0.0016194576252639137,3.1805582935031061e-05,-0.0041708145433122295,0.00053748771233651563,-0.0047083022556487454,0.5374877123365156
0.020411337453458224,0.80000000000000004,0.80000000000000004,0.020411337453458224,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.60000000000000009,0.014397789598744843,41.673063485544084,allocated,0.20000000000000001,within_ceiling,60,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,0.20000000000000001,0.20000000000000001,0,hold_long,0.26276475934258481,2024-04-01,ECHO,up-calm,0.19883429759503685,0.20000000000000001,1,0.0011657024049631648,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.10646717419977535,0.089526570914046671,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,1,0.2687438561682578,True,False,False,0,0,available,20,105673743.15445499,1.1031145203774502e-05,906524192.66299963,4532620963.3149977,3079489.3216006095,15397446.608003048,False,-0.0015425094175609555,-0.00030850188351219112,1.1657024049631647e-06,-0.00030966758591715427,0.0005828512024815824,6.188404722459024e-06,0.19456976264513104,3.1805582935031061e-05,-0.0041708145433122295,0.00053748771233651563,-0.0047083022556487454,0.5374877123365156
-0.022779438197122491,0.20000000000000001,0.20000000000000001,-0.022779438197122491,6,prediction-mode-causal-percentile-v2,cross-sectional,0,-1,enter_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.59999999999999998,0.0088354861094397438,67.907978414336029,allocated,-0.20104016991769652,within_ceiling,60,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,0,-0.20104016991769652,-0.20104016991769652,open_short,0.16208939160065991,2024-04-01,FOXTROT,up-calm,0,-0.20104016991769652,-1,-0.20104016991769652,open_short,rebalance_threshold_met,within_ceiling,True,60,0.10646717419977535,0.089526570914046671,0.089526570914046671,0.089526570914046671,0.14999999999999999,1,1,0.2687438561682578,True,False,False,0,0,available,20,129710256.08667295,0.0015499173001659995,6451957.1456676945,32259785.728338473,3079489.3216006095,15397446.608003048,False,0.014990294611272326,-0.003013651375766519,0.00020104016991769652,-0.0032146915456842157,0.10052008495884826,4.2369890131390202e-06,0.1332152604086482,3.1805582935031061e-05,-0.0041708145433122295,0.00053748771233651563,-0.0047083022556487454,0.5374877123365156
-0.061310500864275329,0,0,-0.061310500864275329,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.01058157206287594,94.503916247791679,allocated,-0.27612546724300185,within_ceiling,60,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,-0.25789306926079997,-0.27612546724300185,-0.018232397982201887,resize_short,0.26844643064957968,2024-04-02,ALPHA,up-calm,-0.25621337376284176,-0.27612546724300185,-1,-0.019912093480160098,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.088928917500328983,0.079682299867273348,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,1,0.32036635219407283,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,available,20,53034640.805934966,0.0003754544798940505,26634387.217384916,133171936.08692458,2214862.5894384775,11074312.947192388,False,-0.019763415688098696,0.005457182391193925,1.9912093480160097e-05,0.0054372702977137652,0.009956046740080049,1.1708021797398286e-05,0.46468680627213116,2.5195511556103452e-05,0.014186641074363619,0.00064073270438814566,0.013545908369975473,0.64073270438814567
0.034656888340350002,1,1,0.034656888340350002,6,prediction-mode-causal-percentile-v2,cross-sectional,0,1,enter_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.010188090538233814,98.153819525573041,allocated,0.29999999999999999,within_ceiling,60,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,0,0.29999999999999999,0.29999999999999999,open_long,0.28081158872071782,2024-04-02,BRAVO,up-calm,0,0.29999999999999999,1,0.29999999999999999,open_long,rebalance_threshold_met,within_ceiling,True,60,0.088928917500328983,0.079682299867273348,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,1,0.32036635219407283,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,available,20,66445877.683154322,0.0045149527775153074,2214862.5894384775,11074312.947192388,2214862.5894384775,11074312.947192388,True,0.022101217355378511,0.0066303652066135527,0.00029999999999999997,0.0063303652066135528,0.14999999999999999,9.3027319427316915e-06,0.36922179262036708,2.5195511556103452e-05,0.014186641074363619,0.00064073270438814566,0.013545908369975473,0.64073270438814567
0.021986371426872688,0.59999999999999998,0.59999999999999998,0.021986371426872688,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.19999999999999996,0.0097424338741511577,20.528751088641659,allocated,0.065910660353672004,within_ceiling,60,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,0.29999999999999999,0.065910660353672004,-0.234089339646328,resize_long,0.058996209027509676,2024-04-02,CHARLIE,up-calm,0.297832254523898,0.065910660353672004,1,-0.23192159417022601,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.088928917500328983,0.079682299867273348,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,1,0.32036635219407283,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,available,20,79131402.661425769,0.0029308414405660593,3411989.4244666514,17059947.122333255,2214862.5894384775,11074312.947192388,False,0.0052770970119186966,0.00034781694880595061,0.00023192159417022599,0.00011589535463572462,0.115960797085113,3.2225479740849519e-07,0.012790166879165073,2.5195511556103452e-05,0.014186641074363619,0.00064073270438814566,0.013545908369975473,0.64073270438814567
-0.0066212212019653629,0.40000000000000002,0.40000000000000002,-0.0066212212019653629,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.19999999999999996,0.014437253614392683,13.85305026439498,allocated,-0.040476417580062346,within_ceiling,60,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,-0.041066760821503505,-0.040476417580062346,0.00059034324144115885,resize_short,0.053689286129915928,2024-04-02,DELTA,up-calm,-0.041426570035020233,-0.040476417580062346,-1,0.00095015245495788658,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.088928917500328983,0.079682299867273348,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,1,0.32036635219407283,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,available,20,87048330.369597763,1.0915228941481615e-05,916151191.47859263,4580755957.3929634,2214862.5894384775,11074312.947192388,False,-0.0034015289692035378,0.00013768170696816143,9.5015245495788661e-07,0.00013673155451320355,0.00047507622747894329,-2.463934852791807e-07,-0.00977926106919998,2.5195511556103452e-05,0.014186641074363619,0.00064073270438814566,0.013545908369975473,0.64073270438814567
0.023554978497520675,0.80000000000000004,0.80000000000000004,0.023554978497520675,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.60000000000000009,0.014366472050446938,41.763906816728479,allocated,0.13408933964632802,within_ceiling,60,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,0.20000000000000001,0.13408933964632802,-0.06591066035367199,resize_long,0.17698862708252908,2024-04-02,ECHO,up-calm,0.2005278626423358,0.13408933964632802,1,-0.066438522996007776,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.088928917500328983,0.079682299867273348,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,1,0.32036635219407283,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,available,20,104289352.53161322,0.00063705950207973796,15697120.861323161,78485604.3066158,2214862.5894384775,11074312.947192388,False,0.0034311519921585987,0.00046008090485472937,6.6438522996007778e-05,0.0003936423818587216,0.033219261498003888,2.0196211373826997e-06,0.080157973093166246,2.5195511556103452e-05,0.014186641074363619,0.00064073270438814566,0.013545908369975473,0.64073270438814567
-0.012266516198502683,0.20000000000000001,0.20000000000000001,-0.012266516198502683,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,0.59999999999999998,0.0095590127320825356,62.767988370414422,allocated,-0.18339811517693577,within_ceiling,60,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,-0.20104016991769652,-0.18339811517693577,0.017642054740760749,resize_short,0.16106785838974783,2024-04-02,FOXTROT,up-calm,-0.20490845646372963,-0.18339811517693577,-1,0.021510341286793855,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.088928917500328983,0.079682299867273348,0.079682299867273348,0.079682299867273348,0.14999999999999999,1,1,0.32036635219407283,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,available,20,128515964.22734697,0.00016737485818292338,59746129.786536016,298730648.93268007,2214862.5894384775,11074312.947192388,False,-0.006289671596757862,0.0011535139159272998,2.1510341286793855e-05,0.0011320035746405059,0.010755170643396927,2.0892753664614592e-06,0.08292252220437038,2.5195511556103452e-05,0.014186641074363619,0.00064073270438814566,0.013545908369975473,0.64073270438814567
-0.098054088054034635,0,0,-0.098054088054034635,6,prediction-mode-causal-percentile-v2,cross-sectional,-1,-1,hold_short,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.010826078147593595,92.369553070543702,allocated,-0.27360676210933682,within_ceiling,60,0.084204913017029953,0.084204913017029953,0.14999999999999999,1,-0.27612546724300185,-0.27360676210933682,0.0025187051336650335,resize_short,0.2787838407846524,2024-04-03,ALPHA,up-calm,-0.26688212395016314,-0.27360676210933682,-1,-0.0067246381591736792,resize_short,rebalance_threshold_met,within_ceiling,True,60,0.083186747504467945,0.084204913017029953,0.084204913017029953,0.084204913017029953,0.14999999999999999,1,1,0.12595517269113066,True,False,False,4.5102810375396984e-17,5.5511151231257827e-17,available,20,53962583.945169054,0.00012461668192180215,80246078.179766268,401230390.89883131,6454032.7713729041,32270163.856864519,False,-0.0061066532072945323,0.0016708216113724538,6.724638159173679e-06,0.00166409697321328,0.0033623190795868396,1.234924629094437e-05,0.43890055481552109,2.8136775302403095e-05,0.0041550209274495197,0.0002519103453822613,0.0039031105820672585,0.25191034538226131
0.063051646336727954,1,1,0.063051646336727954,6,prediction-mode-causal-percentile-v2,cross-sectional,1,1,hold_long,True,every-bars,1,dataset-start,dataset,True,dollar-neutral,two-sided,0.5,0.5,mandate-678fa6043016024d,1,0.010753372275969656,92.994083561552117,allocated,0.27346856433794114,within_ceiling,60,0.084204913017029953,0.084204913017029953,0.14999999999999999,1,0.29999999999999999,0.27346856433794114,-0.026531435662058844,resize_long,0.27677171477090307,2024-04-03,BRAVO,up-calm,0.30234115969205549,0.27346856433794114,1,-0.02887259535411435,resize_long,rebalance_threshold_met,within_ceiling,True,60,0.083186747504467945,0.084204913017029953,0.084204913017029953,0.084204913017029953,0.14999999999999999,1,1,0.12595517269113066,True,False,False,4.5102810375396984e-17,5.5511151231257827e-17,available,20,66287236.950343832,0.00043556794161963614,22958530.792728994,114792653.96364497,6454032.7713729041,32270163.856864519,False,-0.00055234198307729798,-0.00015104816913572006,2.887259535411435e-05,-0.00017992076448983442,0.014436297677057175,8.9857816958680451e-06,0.31936075116257517,2.8136775302403095e-05,0.0041550209274495197,0.0002519103453822613,0.0039031105820672585,0.25191034538226131
