timestamp,gross_return,net_return,benchmark_return,one_way_turnover,traded_notional,cost,gross_exposure,net_exposure,cash_weight,max_abs_weight,concentration_hhi,rebalanced,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,execution_reason,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,proposed_risk_forecast_pre_annualized,proposed_risk_forecast_post_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,proposed_runtime_risk_scale,execution_risk_repair_scale,proposed_one_way_turnover,ordinary_rebalance,risk_rebalance_override,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error,max_participation,mean_participation
2024-06-03,0.0023399536233208807,0.0023343963684688517,0.0014782828862823223,0.0027786274260146043,0.0055572548520292087,5.5572548520292085e-06,0.99440232799674733,2.7755575615628914e-17,0.0055976720032526739,0.29999999999999999,0.22536106151783611,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.094303328183011736,0.094379440562086289,0.094379440562086289,0.09378157430829466,0.14999999999999999,1,1,0.0064756710544192977,False,False,True,0.0027786274260146043,2.7755575615628914e-17,2.2068630215051094e-05,4.3043244274373826e-06
2024-06-04,-0.0067402442239326739,-0.0067425787149552677,-0.00029000750875679548,0.0011672455112969743,0.0023344910225939486,2.3344910225939485e-06,0.98854244789598544,-8.3266726846886741e-17,0.011457552104014557,0.29860902475710799,0.22247346072359128,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.092605547226838419,0.093471939656550276,0.093471939656550276,0.092373269459363541,0.14999999999999999,1,1,0.0068787533010860255,False,False,True,0.0011672455112969743,8.3266726846886741e-17,1.8578172101408246e-05,3.9948306752527689e-06
2024-06-05,0.0050312068829081449,0.0048741895535408409,-0.00089143367746865199,0.078508664683651933,0.15701732936730387,0.00015701732936730385,1,-5.5511151231257827e-17,0,0.29999999999999999,0.25644572076815453,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.094413556709367852,0.10095434377785263,0.10095434377785263,0.10095434377785263,0.14999999999999999,1,1,0.078508664683651933,True,False,False,0,5.5511151231257827e-17,0.00022930779218400602,0.00010056322826144285
2024-06-06,-0.0027419895087748098,-0.0027469955293326315,0.0012857144702769405,0.0025030102789107972,0.0050060205578215944,5.0060205578215948e-06,0.99158326712580547,2.7755575615628914e-17,0.0084167328741945324,0.29734133706626931,0.25235308472121187,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10064581806381735,0.10069416451421379,0.10069416451421379,0.10017876764450921,0.14999999999999999,1,1,0.0062439648340391757,False,False,True,0.0025030102789107972,2.7755575615628914e-17,1.5475263927640464e-05,5.1155810490330732e-06
2024-06-07,-0.0069098866025370832,-0.0072975061273171504,0.00092083063754677674,0.19380976239003378,0.38761952478006756,0.00038761952478006756,1,0,0,0.28785601583615955,0.24042608122257522,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10028615097203258,0.089648791145597803,0.089648791145597803,0.089648791145597803,0.14999999999999999,1,1,0.19380976239003378,True,False,False,0,0,0.0010922748327076889,0.00034824478466576411
2024-06-10,0.0093068104157645586,0.0091755918770591149,0.0021865828062965038,0.06560926935272203,0.13121853870544406,0.00013121853870544405,1,-2.7755575615628914e-17,0,0.29999999999999999,0.24399207247858834,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090516804835435269,0.087758157530393371,0.087758157530393371,0.087758157530393371,0.14999999999999999,1,1,0.06560926935272203,True,False,False,0,2.7755575615628914e-17,0.00051100029817559246,0.00011042360261972946
2024-06-11,-0.005398346232607743,-0.006358659862208709,0.00056370535573424508,0.48015681480048311,0.96031362960096622,0.00096031362960096627,0.99999999999999989,2.7755575615628914e-17,1.1102230246251565e-16,0.27984778574084695,0.22570945741098161,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.089842037656454737,0.090863185266297539,0.090863185266297539,0.090863185266297539,0.14999999999999999,1,1,0.48015681480048311,True,False,False,0,2.7755575615628914e-17,0.001883779532918724,0.00067524262867644624
2024-06-12,-0.0069342855319134977,-0.0075000352061471267,0.00089130939519542138,0.28287483711681438,0.56574967423362876,0.00056574967423362872,1,-5.5511151231257827e-17,0,0.29999999999999999,0.2551039987936492,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090996427241737218,0.097859114808431055,0.097859114808431055,0.097859114808431055,0.14999999999999999,1,1,0.28287483711681438,True,False,False,0,5.5511151231257827e-17,0.0016815356131669294,0.00061309223854754725
2024-06-13,0.003487689692079206,0.0022900985466938377,0.0012404478486110111,0.59879557269268413,1.1975911453853683,0.0011975911453853683,1,-5.5511151231257827e-17,0,0.29779914808932118,0.22051446872771502,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10114660502417555,0.091077912409781039,0.091077912409781039,0.091077912409781039,0.14999999999999999,1,1,0.59879557269268413,True,False,False,4.8572257327350599e-17,5.5511151231257827e-17,0.0029074547904242311,0.00097486005227663422
2024-06-14,-0.0050010356655169393,-0.0052101112370680396,0.00097303765023143418,0.10453778577555008,0.20907557155110015,0.00020907557155110018,1,0,0,0.29901090546297693,0.22166146409699974,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.085935921613913904,0.084634965664367526,0.084634965664367526,0.084634965664367526,0.14999999999999999,1,1,0.10453778577555008,True,False,False,0,0,0.00081773560319428357,0.00024000870294779998
2024-06-17,-0.0035843226332502591,-0.0041716215688115382,0.001773894645088407,0.29364946778063938,0.58729893556127877,0.00058729893556127872,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.086414042519400436,0.096412119252866538,0.096412119252866538,0.096412119252866538,0.14999999999999999,1,1,0.29364946778063938,True,False,False,0,0,0.0016319891327246999,0.00058690927514556881
2024-06-18,-0.016831895710870147,-0.017241859571378703,0.0024950800571540976,0.20498193025427858,0.40996386050855715,0.00040996386050855716,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.097565943536815303,0.089223963400237846,0.089223963400237846,0.089223963400237846,0.14999999999999999,1,1,0.20498193025427858,True,False,False,0,0,0.00048934837913265107,0.00011658185873873849
2024-06-19,0.0001905193806872648,-0.00065936337241341992,-0.00041963994530539762,0.42494137655034236,0.84988275310068473,0.00084988275310068472,1,5.5511151231257827e-17,0,0.29999999999999999,0.22212414311068851,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.09727754878623536,0.081405287459619405,0.081405287459619405,0.081405287459619405,0.14999999999999999,1,1,0.42494137655034236,True,False,False,0,5.5511151231257827e-17,0.0023732315735543125,0.0007234651463397158
2024-06-20,0.012875815011789629,0.012301618321856269,4.4680558296521006e-05,0.28709834496667969,0.57419668993335937,0.00057419668993335937,1,-2.7755575615628914e-17,0,0.29999999999999999,0.23703082119213914,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.081885840523364978,0.083316734960074093,0.083316734960074093,0.083316734960074093,0.14999999999999999,1,1,0.28709834496667969,True,False,False,0,2.7755575615628914e-17,0.0012383440365509183,0.00054981283107775815
2024-06-21,0.0033437397775150711,0.0032304417932606092,0.0013894784937751124,0.056648992127230999,0.113297984254462,0.000113297984254462,1,5.5511151231257827e-17,0,0.25159160304858419,0.23113974736077325,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.08392321200555522,0.089753256752874877,0.089753256752874877,0.089753256752874877,0.14999999999999999,1,1,0.056648992127230999,True,False,False,5.8980598183211441e-17,5.5511151231257827e-17,0.00037839262081605982,8.2925619074489029e-05
2024-06-24,0.0078474280782154359,0.007844095481773207,-0.000112029778152408,0.0016662982211144255,0.0033325964422288509,3.332596442228851e-06,0.99845198129898427,-2.7755575615628914e-17,0.0015480187010157298,0.25434580575436372,0.23065624080384173,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.088332757380779947,0.089746529301143199,0.089746529301143199,0.08808752230054212,0.14999999999999999,1,1,0.02163454096989461,False,False,True,0.0016662982211144255,2.7755575615628914e-17,5.1558090461331382e-06,1.7000230893262159e-06
2024-06-25,-0.0071059766305108796,-0.0071137629559601383,0.00011415873559761391,0.0038931627246293794,0.0077863254492587589,7.786325449258759e-06,0.98208384165108276,0,0.017916158348917244,0.24946980153257239,0.22341652675182017,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.088586674934749324,0.091499024349817493,0.091499024349817493,0.088002554885759948,0.14999999999999999,1,1,0.032944265301062384,False,False,True,0.0038931627246293794,0,1.7945348794217838e-05,6.19976480092807e-06
2024-06-26,0.011721976787598787,0.01134880190116771,-0.0014183982985614407,0.18658744321553825,0.37317488643107649,0.00037317488643107648,1,-5.5511151231257827e-17,0,0.26558515381398518,0.20567954385065562,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090385465431570208,0.092482177809650762,0.092482177809650762,0.092482177809650762,0.14999999999999999,1,1,0.18658744321553825,True,False,False,0,5.5511151231257827e-17,0.0039582158901900286,0.00096662154959581761
2024-06-27,-0.010679670599265114,-0.010937280764235141,0.00017172099319238444,0.12880508248501335,0.2576101649700267,0.0002576101649700267,0.99999999999999989,-5.5511151231257827e-17,1.1102230246251565e-16,0.29999999999999999,0.25630197571775604,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.093936892632331168,0.10714177155372716,0.10714177155372716,0.10714177155372716,0.14999999999999999,1,1,0.12880508248501335,True,False,False,4.163336342344337e-17,0,0.0012670047049304343,0.00062456552160328259
2024-06-28,0.0091773472743515404,0.0091665523171653943,-0.00060578795969297872,0.005397478593073185,0.01079495718614637,1.0794957186146369e-05,0.99806882856004453,0,0.0019311714399554702,0.29850071664079436,0.25511591452985627,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.11052255520050286,0.10935444387236889,0.10935444387236889,0.10905942277271055,0.14999999999999999,1,1,0.0056227505515637627,False,False,True,0.005397478593073185,0,0.00010998712266716414,2.0408938426700851e-05
2024-07-01,-0.0028921796740067843,-0.0029012735634991894,-0.0014497869413571671,0.0045469447462026108,0.0090938894924052216,9.0938894924052221e-06,0.97485083605134359,0,0.025149163948656406,0.28992898491213426,0.24331523525660714,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.1090463764541753,0.11094193381610661,0.11094193381610661,0.10811733981989323,0.14999999999999999,1,1,0.0083900598919051522,False,False,True,0.0045469447462026108,0,4.1347434649280844e-05,1.1201056339631018e-05
2024-07-02,0.00068081244423498521,0.00017657091730223127,0.00031494910321046754,0.25212076346637702,0.50424152693275404,0.00050424152693275394,1,5.5511151231257827e-17,0,0.29999999999999999,0.23278072226512481,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10719149722388827,0.10294689094641317,0.10294689094641317,0.10294689094641317,0.14999999999999999,1,1,0.25212076346637702,True,False,False,0,5.5511151231257827e-17,0.0080258550688767447,0.0019700485201441771
2024-07-03,-0.0079166039288032265,-0.0081553322681753651,-0.00086504490485378471,0.11936416968606901,0.23872833937213803,0.00023872833937213804,1,0,0,0.29999999999999999,0.23647665893469544,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10237203427216714,0.10435233672861133,0.10435233672861133,0.10435233672861133,0.14999999999999999,1,1,0.11936416968606901,True,False,False,0,0,0.0025843006940246831,0.00064483033228996246
2024-07-04,0.0086852369716908743,0.0081701151277530377,-0.0010111380936656906,0.257560921968918,0.515121843937836,0.00051512184393783596,0.99999999999999989,-5.5511151231257827e-17,1.1102230246251565e-16,0.2775772631744991,0.20933958891204124,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.104315705935748,0.098664598501469511,0.098664598501469511,0.098664598501469511,0.14999999999999999,1,1,0.257560921968918,True,False,False,0,5.5511151231257827e-17,0.006454365127288939,0.0015108075391700915
2024-07-05,-0.0026900562289325636,-0.0028928060012172632,-0.002154879969988921,0.10137488614234982,0.20274977228469965,0.00020274977228469963,1,-5.5511151231257827e-17,0,0.29999999999999999,0.21813348391596132,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.099300944257308468,0.093582996288853817,0.093582996288853817,0.093582996288853817,0.14999999999999999,1,1,0.10137488614234982,True,False,False,0,5.5511151231257827e-17,0.00061078868090476944,0.00031395436911785599
2024-07-08,-0.0030328023658277629,-0.0039040374184002649,0.00078726153683914891,0.43561752628625111,0.87123505257250222,0.00087123505257250217,1,0,0,0.29999999999999999,0.25993989082386559,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.093163273238759448,0.10526074853159009,0.10526074853159009,0.10526074853159009,0.14999999999999999,1,1,0.43561752628625111,True,False,False,0,0,0.0083234878148715288,0.0023788729132240443
2024-07-09,-0.0047383613983689784,-0.0052527404405493293,-0.00015044406728418691,0.25718952109017545,0.51437904218035091,0.00051437904218035082,1,-2.7755575615628914e-17,0,0.29999999999999999,0.23863149097041919,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10453728565319123,0.09628396840169326,0.09628396840169326,0.09628396840169326,0.14999999999999999,1,1,0.25718952109017545,True,False,False,0,2.7755575615628914e-17,0.0026255266413112211,0.0010728461279810061
2024-07-10,0.0057309601665086248,0.0055350348789157894,-0.00062546341849872822,0.097962643796417836,0.19592528759283567,0.00019592528759283567,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,0.29634606742812963,0.23736686781352054,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.096681011657322555,0.09710107730239563,0.09710107730239563,0.09710107730239563,0.14999999999999999,1,1,0.097962643796417836,True,False,False,4.163336342344337e-17,0,0.0013257130200294395,0.00044777318078699084
2024-07-11,0.007622284986318153,0.0072052869646527691,-0.0023734989048125876,0.20849901083269193,0.41699802166538386,0.00041699802166538386,1,-8.3266726846886741e-17,0,0.29999999999999999,0.23952752497075225,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.096021528313118221,0.099455902491550841,0.099455902491550841,0.099455902491550841,0.14999999999999999,1,1,0.20849901083269193,True,False,False,5.5511151231257827e-17,2.7755575615628914e-17,0.0014245520563479714,0.00068479280097376565
2024-07-12,0.0069742018155372456,0.0069666371902804497,-0.0025855125312918563,0.0037823126283980484,0.0075646252567960967,7.5646252567960963e-06,0.98242559223357084,2.7755575615628914e-17,0.017574407766429156,0.29580417870634562,0.23140239008371682,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.094994070208852491,0.095949334621638641,0.095949334621638641,0.094214918271051606,0.14999999999999999,1,1,0.0055587838511328772,False,False,True,0.0037823126283980484,2.7755575615628914e-17,5.6962143870796279e-05,1.8285643917042772e-05
2024-07-15,-9.7980358492960259e-05,-0.00051065241725933548,-0.00096422199242844121,0.20633602938318762,0.41267205876637525,0.00041267205876637528,1,-5.5511151231257827e-17,0,0.29999999999999999,0.23185149781666906,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.093550447994484212,0.091674718818785139,0.091674718818785139,0.091674718818785139,0.14999999999999999,1,1,0.20633602938318762,True,False,False,4.163336342344337e-17,2.7755575615628914e-17,0.0041013810456373189,0.0011588849643430438
2024-07-16,-0.00067109488241477028,-0.00088410630776843753,-0.00030207159958843066,0.10650571267683362,0.21301142535366724,0.00021301142535366723,1,5.5511151231257827e-17,0,0.29999999999999999,0.24080823242560953,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.089666885145163008,0.094323483100991631,0.094323483100991631,0.094323483100991631,0.14999999999999999,1,1,0.10650571267683362,True,False,False,0,5.5511151231257827e-17,0.0028197915751206806,0.00091561724962637618
2024-07-17,0.0017789247413873444,0.0014984250423115577,-0.00034128904417155903,0.14024984953789332,0.28049969907578665,0.00028049969907578665,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.094703927640188382,0.10342299764919001,0.10342299764919001,0.10342299764919001,0.14999999999999999,1,1,0.14024984953789332,True,False,False,0,0,0.0012405523833447008,0.00037322809956967154
2024-07-18,0.0059789281615176115,0.0056175341920989543,-0.0018066147903090986,0.18069698470932852,0.36139396941865704,0.000361393969418657,1,-5.5511151231257827e-17,0,0.29999999999999999,0.23494784233657193,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.1022160290072182,0.086609497866388802,0.086609497866388802,0.086609497866388802,0.14999999999999999,1,1,0.18069698470932852,True,False,False,4.163336342344337e-17,2.7755575615628914e-17,0.0035823821018514637,0.00099851106723424844
2024-07-19,0.00047630170312792106,1.703987761886549e-05,-0.00034260536865375152,0.22963091275452777,0.45926182550905553,0.00045926182550905557,0.99999999999999989,-5.5511151231257827e-17,1.1102230246251565e-16,0.29999999999999999,0.23781163306653172,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.086029195599336097,0.090792141496921969,0.090792141496921969,0.090792141496921969,0.14999999999999999,1,1,0.22963091275452777,True,False,False,4.163336342344337e-17,2.7755575615628914e-17,0.0045229250434272771,0.0015319939426446712
2024-07-22,0.0012931046208211946,0.00057073473219186046,-0.00021486500433722444,0.36118494431466708,0.72236988862933416,0.00072236988862933412,1,0,0,0.29999999999999999,0.21640880150755745,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090444223501012305,0.094527573679453011,0.094527573679453011,0.094527573679453011,0.14999999999999999,1,1,0.36118494431466708,True,False,False,0,0,0.0030074447771109756,0.001711531395948706
2024-07-23,-0.0031623974422878456,-0.0033682128491187052,-0.001209600230572057,0.10290770341542987,0.20581540683085975,0.00020581540683085975,0.99999999999999978,-1.1102230246251565e-16,2.2204460492503131e-16,0.29999999999999999,0.22145305883886013,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.093081392360922499,0.08484000505881556,0.08484000505881556,0.08484000505881556,0.14999999999999999,1,1,0.10290770341542987,True,False,False,4.5102810375396984e-17,0,0.0012719162596519322,0.00042216288009733622
2024-07-24,0.0065371260338639792,0.0058091992132113567,-0.0014114045696274613,0.36396341032631119,0.72792682065262238,0.00072792682065262241,1.0000000000000002,8.3266726846886741e-17,-2.2204460492503131e-16,0.29999999999999999,0.21629322058959022,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.08582371005980402,0.09856726810516768,0.09856726810516768,0.09856726810516768,0.14999999999999999,1,1,0.36396341032631119,True,False,False,4.8572257327350599e-17,4.163336342344337e-17,0.0028086811228208775,0.0013270304135248794
2024-07-25,0.0034085054359728126,0.0034020107664124132,-0.0012086619388470372,0.0032473347801996871,0.0064946695603993743,6.4946695603993739e-06,0.98501335573277971,1.3877787807814457e-17,0.014986644267220295,0.29649189324856062,0.20978713846787997,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.09705998428050433,0.097184026040848109,0.097184026040848109,0.096398766701001171,0.14999999999999999,1,1,0.0099993351984106749,False,False,True,0.0032473347801996871,1.3877787807814457e-17,8.7246268944031743e-05,2.3840817196571214e-05
2024-07-26,2.6907474009199139e-05,-0.00060619119307967059,-0.00086055191129965247,0.31654933354443482,0.63309866708886964,0.00063309866708886973,0.99999999999999978,8.3266726846886741e-17,2.2204460492503131e-16,0.26096031256242347,0.19935092732031362,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.096143658925784276,0.10399521422388194,0.10399521422388194,0.10399521422388194,0.14999999999999999,1,1,0.31654933354443482,True,False,False,4.8572257327350599e-17,1.3877787807814457e-17,0.0019556329793010249,0.0013658058052130495
2024-07-29,-0.0027499233414882002,-0.003218495213527421,0.00031360480747349984,0.23428593601961037,0.46857187203922074,0.00046857187203922077,1,5.5511151231257827e-17,0,0.29651534751262498,0.21203919811184851,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10189670647426587,0.096875085619410994,0.096875085619410994,0.096875085619410994,0.14999999999999999,1,1,0.23428593601961037,True,False,False,0,5.5511151231257827e-17,0.0025327850619560662,0.00079959761143167524
2024-07-30,0.0023762934721689105,0.0015310549017572882,0.0004301494976934881,0.42261928520581116,0.84523857041162231,0.00084523857041162223,1,-6.9388939039072284e-17,0,0.28886682641018618,0.21687948905599375,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.097935126592956473,0.091161204827226838,0.091161204827226838,0.091161204827226838,0.14999999999999999,1,1,0.42261928520581116,True,False,False,4.5102810375396984e-17,1.3877787807814457e-17,0.0044709979093439699,0.0019551288390665189
2024-07-31,0.00068438171392837602,0.00046504272246655624,-0.00045557553378589022,0.10966949573090989,0.21933899146181979,0.00021933899146181978,0.99999999999999989,9.7144514654701197e-17,1.1102230246251565e-16,0.28967110510959804,0.22397438929489211,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.089860816874790986,0.093173269163278366,0.093173269163278366,0.093173269163278366,0.14999999999999999,1,1,0.10966949573090989,True,False,False,4.8572257327350599e-17,2.7755575615628914e-17,0.0020703549254101942,0.00052549069777131847
2024-08-01,0.0041390781235083017,0.0039231395024205114,-0.00076090536424749966,0.10796931054389521,0.21593862108779041,0.0002159386210877904,1,2.7755575615628914e-17,0,0.29407583303739482,0.2253603942525923,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092673614802247367,0.086843149371765405,0.086843149371765405,0.086843149371765405,0.14999999999999999,1,1,0.10796931054389521,True,False,False,0,2.7755575615628914e-17,0.00095568289995632042,0.00033050666872146719
2024-08-02,-0.0044125369525573159,-0.004655780932787114,-0.0015754314312434088,0.12162199011489894,0.24324398022979787,0.00024324398022979789,1,0,0,0.29999999999999999,0.22754522165250865,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.082999266387427009,0.093164650133818167,0.093164650133818167,0.093164650133818167,0.14999999999999999,1,1,0.12162199011489894,True,False,False,0,0,0.001885543741985244,0.00062216285512769023
2024-08-05,0.0011171127766942978,0.00071858863389201943,-0.00086308124600770197,0.19926207140113916,0.39852414280227832,0.00039852414280227834,1,5.5511151231257827e-17,0,0.29999999999999999,0.25793117196932008,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090784484460719517,0.098370766888677658,0.098370766888677658,0.098370766888677658,0.14999999999999999,1,1,0.19926207140113916,True,False,False,0,5.5511151231257827e-17,0.0015662120029533066,0.00081170157434867383
2024-08-06,-0.0041302218960188736,-0.004131337762247147,7.427752550119137e-05,0.00055793311413682156,0.0011158662282736431,1.1158662282736432e-06,0.99729281719478591,0,0.0027071828052140923,0.29901830679082542,0.2568755067202716,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.098279973601921838,0.098489769987546466,0.098489769987546466,0.098178746697334771,0.14999999999999999,1,1,0.0055315993866058566,False,False,True,0.00055793311413682156,0,7.1837257140917585e-06,1.9717268834489363e-06
2024-08-07,0.006420996613231927,0.0060746557793338344,-0.0021469184562938519,0.17317041694904642,0.34634083389809284,0.00034634083389809282,1,0,0,0.28880645612287709,0.24212436734750911,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.099410792436868095,0.085017494828973778,0.085017494828973778,0.085017494828973778,0.14999999999999999,1,1,0.17317041694904642,True,False,False,0,0,0.0046942614684359688,0.0010863100491421301
2024-08-08,-0.0023845681759353332,-0.0025634261174036694,-0.002984597142304128,0.089428970734168084,0.17885794146833617,0.00017885794146833619,1,2.7755575615628914e-17,0,0.29999999999999999,0.24495522001472178,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.082146442771321077,0.087012410065490806,0.087012410065490806,0.087012410065490806,0.14999999999999999,1,1,0.089428970734168084,True,False,False,0,2.7755575615628914e-17,0.0024014550525924875,0.00059739790247800297
2024-08-09,0.0075037484201220649,0.0070719509297400571,-0.0021396557016913897,0.21589874519100394,0.43179749038200788,0.00043179749038200788,1,5.5511151231257827e-17,0,0.29999999999999999,0.24363143362393963,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.085639930657643498,0.088717403836173298,0.088717403836173298,0.088717403836173298,0.14999999999999999,1,1,0.21589874519100394,True,False,False,4.163336342344337e-17,0,0.0051207745767865272,0.0012526766567074728
2024-08-12,0.00026712628185856634,5.4496828914472775e-05,-0.00054037855239489696,0.10631472647204679,0.21262945294409358,0.00021262945294409357,1,1.1102230246251565e-16,0,0.29999999999999999,0.23829735735195379,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.088474423050299761,0.082489666487616978,0.082489666487616978,0.082489666487616978,0.14999999999999999,1,1,0.10631472647204679,True,False,False,5.5511151231257827e-17,0,0.0017550925829878708,0.00052629735124894888
2024-08-13,0.0051374757580225517,0.0045795901695690798,-0.00067546587302893158,0.2789427942267359,0.5578855884534718,0.00055788558845347187,1,0,0,0.29341692565797323,0.22093183851642209,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.080825013491587203,0.092727029132327166,0.092727029132327166,0.092727029132327166,0.14999999999999999,1,1,0.2789427942267359,True,False,False,0,0,0.0037885662812348325,0.0016763451685050596
2024-08-14,0.0025652398589272041,0.0023409589564648303,-0.0010336032044254337,0.11214045123118686,0.22428090246237373,0.0002242809024623737,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092313118981000253,0.10100051758169015,0.10100051758169015,0.10100051758169015,0.14999999999999999,1,1,0.11214045123118686,True,False,False,0,0,0.0011436129270251056,0.00056795101239910163
2024-08-15,0.007357125786030318,0.0073520636512907928,-0.0015843247905661937,0.0025310673697627739,0.0050621347395255478,5.0621347395255476e-06,0.99607637031757323,0,0.0039236296824267658,0.29999999999999999,0.25831135103266917,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10063836539525521,0.10033063160665333,0.10033063160665333,0.10005965358350664,0.14999999999999999,1,1,0.0034512866260638236,False,False,True,0.0025310673697627739,0,2.1484318843465197e-05,6.7781942985826799e-06
2024-08-16,0.0062799646144981215,0.0060894351159144818,-0.0017792241646058344,0.095264749291819953,0.19052949858363991,0.00019052949858363989,1,0,0,0.29999999999999999,0.25853601728765796,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10004537940495795,0.094931435165645131,0.094931435165645131,0.094931435165645131,0.14999999999999999,1,1,0.095264749291819953,True,False,False,0,0,0.0015253791189182072,0.00045742917620725216
